matchup,round,opening_index,engine_a,engine_b,engine_a_family,engine_b_family,engine_a_rating,engine_b_rating,engine_a_color,white,black,result,engine_a_score,termination,plies,config_hash,opening_suite,source_pgn
maia2-1100__vs__maia3-1100,124,62,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,0-1,1.0,checkmate,60,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,125,63,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,0-1,0.0,checkmate,50,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,126,63,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1-0,0.0,checkmate,41,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,127,64,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1-0,1.0,checkmate,59,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,128,64,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1/2-1/2,0.5,threefold repetition,64,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,129,65,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1-0,1.0,checkmate,43,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,130,65,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1-0,0.0,checkmate,79,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,131,66,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1/2-1/2,0.5,threefold repetition,35,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,132,66,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,0-1,1.0,checkmate,68,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,133,67,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1/2-1/2,0.5,threefold repetition,66,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,134,67,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1-0,0.0,checkmate,71,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,135,68,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,0-1,0.0,checkmate,94,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,136,68,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,0-1,1.0,checkmate,96,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,137,69,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,0-1,0.0,checkmate,58,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,138,69,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1-0,0.0,checkmate,95,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,139,70,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1-0,1.0,checkmate,29,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,140,70,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1-0,0.0,checkmate,119,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,141,71,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,0-1,0.0,checkmate,84,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,142,71,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,0-1,1.0,checkmate,78,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,143,72,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1-0,1.0,checkmate,39,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,144,72,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1-0,0.0,checkmate,71,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,145,73,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1-0,1.0,checkmate,103,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,146,73,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,0-1,1.0,checkmate,70,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,147,74,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1-0,1.0,checkmate,161,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,148,74,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,0-1,1.0,checkmate,34,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,149,75,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,0-1,0.0,checkmate,50,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,150,75,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,0-1,1.0,checkmate,86,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,151,76,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1-0,1.0,checkmate,59,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,152,76,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1-0,0.0,checkmate,89,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,153,77,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1-0,1.0,checkmate,31,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,154,77,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1-0,0.0,checkmate,103,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,155,78,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,0-1,0.0,checkmate,62,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,156,78,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,0-1,1.0,checkmate,58,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,157,79,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1/2-1/2,0.5,insufficient material,132,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,158,79,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1/2-1/2,0.5,threefold repetition,119,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,159,80,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1/2-1/2,0.5,threefold repetition,57,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,160,80,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,0-1,1.0,checkmate,60,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,161,81,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1-0,1.0,checkmate,115,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,162,81,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,0-1,1.0,checkmate,60,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,163,82,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1-0,1.0,checkmate,41,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,164,82,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1-0,0.0,checkmate,113,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,165,83,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1/2-1/2,0.5,threefold repetition,65,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,166,83,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1/2-1/2,0.5,threefold repetition,51,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,167,84,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1/2-1/2,0.5,threefold repetition,118,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,168,84,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1-0,0.0,checkmate,119,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,169,85,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1-0,1.0,checkmate,89,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,170,85,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1-0,0.0,checkmate,49,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,171,86,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1-0,1.0,checkmate,123,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,172,86,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1-0,0.0,checkmate,59,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,173,87,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,0-1,0.0,checkmate,116,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,174,87,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1-0,0.0,checkmate,87,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,175,88,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,0-1,0.0,checkmate,86,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,176,88,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1-0,0.0,checkmate,53,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,177,89,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,0-1,0.0,checkmate,70,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,178,89,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1/2-1/2,0.5,threefold repetition,75,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,179,90,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1/2-1/2,0.5,threefold repetition,119,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,180,90,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1/2-1/2,0.5,threefold repetition,48,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,181,91,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1/2-1/2,0.5,threefold repetition,72,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,182,91,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1/2-1/2,0.5,threefold repetition,50,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,183,92,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1-0,1.0,checkmate,105,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,184,92,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1/2-1/2,0.5,threefold repetition,29,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,185,93,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,0-1,0.0,checkmate,50,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,186,93,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1/2-1/2,0.5,threefold repetition,71,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,187,94,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,0-1,0.0,checkmate,104,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,188,94,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1/2-1/2,0.5,threefold repetition,97,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,189,95,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1-0,1.0,checkmate,105,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,190,95,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,0-1,1.0,checkmate,46,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,191,96,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1-0,1.0,checkmate,65,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,192,96,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1-0,0.0,checkmate,85,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,193,97,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,0-1,0.0,checkmate,58,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,194,97,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1-0,0.0,checkmate,47,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,195,98,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1-0,1.0,checkmate,53,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,196,98,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,0-1,1.0,checkmate,64,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,197,99,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,1-0,1.0,checkmate,39,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,198,99,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,0-1,1.0,checkmate,50,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,199,100,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,White,MAIA2 1100,MAIA3 1100,0-1,0.0,checkmate,78,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1100__vs__maia3-1100,200,100,MAIA2 1100,MAIA3 1100,maia2,maia3,1100,1100,Black,MAIA3 1100,MAIA2 1100,1-0,0.0,checkmate,53,8dff2e81470ab9089fe36e3e5af8f44a98ba6e1cce9f14bf0d9a329d4f738058,maia-relative-strength-100.pgn,maia2-1100__vs__maia3-1100.pgn
maia2-1300__vs__maia2-1500,1,1,MAIA2 1300,MAIA2 1500,maia2,maia2,1300,1500,White,MAIA2 1300,MAIA2 1500,0-1,0.0,checkmate,62,dd138885e90dd6287983f9d26a800af2ad606a71f23d160f731eeb776a2e6f65,maia-relative-strength-100.pgn,maia2-1300__vs__maia2-1500.pgn
maia2-1300__vs__maia2-1500,2,1,MAIA2 1300,MAIA2 1500,maia2,maia2,1300,1500,Black,MAIA2 1500,MAIA2 1300,1/2-1/2,0.5,threefold repetition,66,dd138885e90dd6287983f9d26a800af2ad606a71f23d160f731eeb776a2e6f65,maia-relative-strength-100.pgn,maia2-1300__vs__maia2-1500.pgn
maia2-1300__vs__maia2-1500,3,2,MAIA2 1300,MAIA2 1500,maia2,maia2,1300,1500,White,MAIA2 1300,MAIA2 1500,1-0,1.0,checkmate,71,dd138885e90dd6287983f9d26a800af2ad606a71f23d160f731eeb776a2e6f65,maia-relative-strength-100.pgn,maia2-1300__vs__maia2-1500.pgn
